property_id,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type
2556,Townhouse,Private room,1,1,1,1,Real Bed
2557,House,Entire home/apt,4,1,1,2,Real Bed
2558,House,Entire home/apt,8,3.5,5,4,Real Bed
2559,House,Entire home/apt,7,1,2,3,Real Bed
2560,House,Entire home/apt,5,1,2,3,Real Bed
2561,House,Private room,2,0,1,1,Real Bed
2562,Apartment,Entire home/apt,6,1,2,4,Real Bed
2563,House,Private room,2,0,1,1,Real Bed
2564,Apartment,Private room,4,1,1,2,Real Bed
2565,House,Entire home/apt,7,3.5,4,4,Real Bed
2566,House,Private room,2,1,1,1,Real Bed
2567,House,Entire home/apt,9,2.5,4,5,Real Bed
2568,House,Private room,2,1,1,1,Real Bed
2569,House,Entire home/apt,2,1,1,1,Real Bed
2570,Treehouse,Entire home/apt,2,1,0,1,Real Bed
2571,House,Private room,2,1,1,1,Real Bed
2572,House,Entire home/apt,9,3.5,4,5,Real Bed
2573,House,Private room,2,1.5,1,1,Real Bed
2574,Apartment,Entire home/apt,2,1,1,1,Real Bed
2575,House,Entire home/apt,2,1,1,1,Real Bed
2576,House,Private room,1,1,1,1,Real Bed
2577,Apartment,Private room,1,1,1,1,Real Bed
2578,Apartment,Entire home/apt,2,1,1,1,Real Bed
2579,Apartment,Entire home/apt,6,2,2,2,Real Bed
2580,Apartment,Private room,2,1,1,1,Real Bed
2581,Apartment,Entire home/apt,5,1,2,2,Real Bed
2582,Apartment,Entire home/apt,2,1,1,1,Real Bed
2583,Apartment,Entire home/apt,2,1,0,1,Real Bed
2584,Condominium,Entire home/apt,2,1,0,1,Real Bed
2585,Apartment,Entire home/apt,3,1,0,1,Real Bed
2586,Apartment,Entire home/apt,4,1,1,3,Real Bed
2587,Apartment,Entire home/apt,4,2,2,2,Real Bed
2588,Apartment,Private room,2,1,1,1,Real Bed
2589,Apartment,Entire home/apt,3,1,0,1,Real Bed
2590,Apartment,Entire home/apt,2,0.5,1,2,Real Bed
2591,Loft,Entire home/apt,3,1,1,1,Real Bed
2592,House,Entire home/apt,9,3.5,5,5,Real Bed
2593,Apartment,Private room,2,1,1,1,Real Bed
2594,Apartment,Entire home/apt,2,1,0,1,Real Bed
2595,Apartment,Entire home/apt,3,1,1,1,Real Bed
2596,Townhouse,Private room,2,1,1,1,Real Bed
2597,Apartment,Entire home/apt,6,1,0,3,Real Bed
2598,Apartment,Entire home/apt,4,1,1,2,Real Bed
2599,Apartment,Entire home/apt,2,1,1,1,Real Bed
2600,Apartment,Entire home/apt,2,1,0,1,Pull-out Sofa
2601,Apartment,Entire home/apt,2,1,0,1,Real Bed
2602,Apartment,Entire home/apt,2,1,0,1,Real Bed
2603,Apartment,Entire home/apt,2,1,0,1,Real Bed
2604,Apartment,Entire home/apt,3,1,1,2,Real Bed
2605,Apartment,Entire home/apt,2,1,1,1,Real Bed
2606,Apartment,Entire home/apt,2,1,0,1,Real Bed
2607,Apartment,Entire home/apt,3,1,0,1,Real Bed
2608,Apartment,Entire home/apt,5,1,1,1,Real Bed
2609,Apartment,Entire home/apt,4,1,1,2,Real Bed
2610,Apartment,Entire home/apt,2,1,1,1,Real Bed
2611,Apartment,Entire home/apt,2,1,1,1,Real Bed
2612,Apartment,Entire home/apt,2,1,0,1,Real Bed
2613,House,Entire home/apt,6,2.5,2,3,Real Bed
2614,House,Entire home/apt,8,2.5,3,4,Real Bed
2615,Apartment,Entire home/apt,3,1,1,1,Real Bed
2616,Apartment,Entire home/apt,1,1,0,1,Real Bed
2617,Apartment,Entire home/apt,2,1,1,1,Real Bed
2618,Apartment,Entire home/apt,4,1,1,1,Real Bed
2619,Apartment,Entire home/apt,4,1,2,2,Real Bed
2620,House,Entire home/apt,2,1,,1,Real Bed
2621,House,Entire home/apt,4,1,1,2,Real Bed
2622,Apartment,Entire home/apt,2,1,0,1,Real Bed
2623,Apartment,Entire home/apt,2,1,0,1,Real Bed
2624,Apartment,Entire home/apt,2,1,0,1,Real Bed
2625,Apartment,Entire home/apt,2,1,0,1,Real Bed
2626,House,Private room,2,1,1,1,Real Bed
2627,Apartment,Private room,2,1,1,1,Airbed
2628,House,Private room,2,1.5,1,1,Real Bed
2629,Apartment,Entire home/apt,2,1,1,1,Real Bed
2630,House,Private room,2,1,1,1,Real Bed
2631,Apartment,Entire home/apt,2,1,0,1,Real Bed
2632,Condominium,Entire home/apt,4,1,1,2,Real Bed
2633,Apartment,Entire home/apt,6,2,3,3,Real Bed
2634,Apartment,Entire home/apt,2,1,1,1,Real Bed
2635,Apartment,Entire home/apt,8,2,2,3,Real Bed
2636,Apartment,Entire home/apt,4,1,0,2,Pull-out Sofa
2637,Apartment,Entire home/apt,2,1,0,1,Real Bed
2638,Apartment,Entire home/apt,4,1,1,2,Real Bed
2639,Apartment,Entire home/apt,5,2,2,2,Real Bed
2640,House,Private room,2,2,1,1,Real Bed
2641,Apartment,Entire home/apt,3,1,0,1,Real Bed
2642,Cabin,Entire home/apt,3,1,1,1,Real Bed
2643,Apartment,Private room,1,1,1,1,Real Bed
2644,House,Private room,4,2,1,1,Real Bed
2645,House,Private room,2,1.5,1,1,Real Bed
2646,Bed & Breakfast,Private room,2,8,1,1,Real Bed
2647,Apartment,Private room,2,1,1,1,Real Bed
2648,Loft,Private room,2,1.5,1,1,Real Bed
2649,Condominium,Entire home/apt,6,1,2,3,Real Bed
2650,Apartment,Entire home/apt,4,1,1,1,Real Bed
2651,House,Private room,2,1,1,1,Real Bed
2652,House,Entire home/apt,4,2,2,2,Real Bed
2653,Apartment,Entire home/apt,3,1,1,1,Real Bed
2654,Apartment,Entire home/apt,2,1,1,1,Real Bed
2655,Apartment,Entire home/apt,4,2,2,3,Real Bed
2656,House,Private room,2,1,1,1,Real Bed
2657,House,Private room,2,1,1,1,Real Bed
2658,House,Private room,4,1,1,2,Real Bed
2659,House,Private room,2,1,1,1,Real Bed
2660,Apartment,Entire home/apt,4,1,1,1,Real Bed
2661,House,Private room,4,1,1,2,Real Bed
2662,House,Private room,2,0.5,1,1,Real Bed
2663,House,Private room,2,1.5,1,2,Real Bed
2664,Townhouse,Entire home/apt,4,2.5,2,2,Real Bed
2665,Apartment,Private room,2,1,1,1,Real Bed
2666,Apartment,Entire home/apt,2,1,0,1,Real Bed
2667,Apartment,Entire home/apt,4,1,0,2,Real Bed
2668,Apartment,Shared room,2,1,1,2,Real Bed
2669,House,Private room,1,1,1,1,Real Bed
2670,Apartment,Entire home/apt,2,1,1,2,Real Bed
2671,Apartment,Entire home/apt,2,1,1,1,Real Bed
2672,Apartment,Entire home/apt,2,1,0,1,Real Bed
2673,Apartment,Entire home/apt,2,1,1,1,Real Bed
2674,Apartment,Entire home/apt,2,1.5,1,1,Real Bed
2675,Apartment,Entire home/apt,2,1,0,1,Futon
2676,Apartment,Entire home/apt,4,1,1,2,Real Bed
2677,Apartment,Entire home/apt,7,1,2,2,Real Bed
2678,Apartment,Entire home/apt,4,1,1,1,Real Bed
2679,Apartment,Entire home/apt,4,1,0,2,Real Bed
2680,Apartment,Entire home/apt,2,1,1,1,Real Bed
2681,House,Shared room,1,1,1,1,Real Bed
2682,Apartment,Shared room,2,1,1,1,Real Bed
2683,House,Shared room,1,0.5,1,1,Real Bed
2684,Apartment,Entire home/apt,8,2,2,3,Real Bed
2685,House,Shared room,1,1,1,1,Real Bed
2686,House,Shared room,1,0.5,1,1,Real Bed
2687,House,Shared room,1,0.5,1,1,Real Bed
2688,House,Shared room,1,0.5,1,1,Real Bed
2689,House,Shared room,1,0.5,1,1,Real Bed
2690,Apartment,Private room,2,1,1,1,Real Bed
2691,Apartment,Private room,2,1,1,1,Real Bed
2692,Apartment,Private room,2,1,1,1,Real Bed
2693,Condominium,Entire home/apt,2,1,1,1,Real Bed
2694,Apartment,Entire home/apt,2,1,1,1,Real Bed
2695,House,Private room,2,1,1,1,Real Bed
2696,House,Private room,2,1,1,1,Real Bed
2697,Apartment,Entire home/apt,2,1,1,1,Real Bed
2698,Apartment,Entire home/apt,2,1,0,1,Real Bed
2699,Apartment,Entire home/apt,4,,1,1,Real Bed
2700,Apartment,Shared room,1,1,1,1,Real Bed
2701,Apartment,Entire home/apt,2,1,1,1,Futon
2702,Apartment,Entire home/apt,5,1,1,3,Real Bed
2703,Apartment,Shared room,2,1,1,1,Futon
2704,Apartment,Entire home/apt,5,1,1,3,Real Bed
2705,Apartment,Entire home/apt,2,1,1,1,Real Bed
2706,Apartment,Entire home/apt,4,1,1,2,Real Bed
2707,Apartment,Entire home/apt,2,1,2,1,Real Bed
2708,Apartment,Entire home/apt,2,1,1,1,Real Bed
2709,Apartment,Entire home/apt,3,1,1,2,Real Bed
2710,House,Private room,2,1,1,1,Real Bed
2711,House,Private room,1,1,1,1,Real Bed
2712,House,Private room,2,2,1,1,Real Bed
2713,Apartment,Entire home/apt,6,1,2,2,Real Bed
2714,Apartment,Private room,2,1,1,1,Real Bed
2715,Apartment,Entire home/apt,2,1,1,1,Real Bed
2716,Apartment,Entire home/apt,2,1,0,1,Real Bed
2717,Apartment,Entire home/apt,2,1,0,1,Real Bed
2718,House,Private room,1,,1,1,Real Bed
2719,Apartment,Entire home/apt,2,1,0,1,Real Bed
2720,Apartment,Entire home/apt,4,1,1,1,Real Bed
2721,House,Private room,2,1,1,2,Real Bed
2722,Apartment,Private room,2,1,1,1,Real Bed
2723,House,Private room,2,1,1,1,Real Bed
2724,Apartment,Entire home/apt,2,1,1,1,Real Bed
2725,House,Entire home/apt,4,2,2,2,Real Bed
2726,Apartment,Entire home/apt,4,1,1,1,Real Bed
2727,Apartment,Entire home/apt,4,1,1,1,Real Bed
2728,Apartment,Entire home/apt,4,1,1,2,Real Bed
2729,Apartment,Entire home/apt,2,1,1,2,Real Bed
2730,Apartment,Entire home/apt,4,1,1,2,Real Bed
2731,House,Entire home/apt,2,1,1,1,Real Bed
2732,House,Private room,2,1,1,1,Real Bed
2733,Apartment,Private room,2,1,1,1,Real Bed
2734,Apartment,Private room,2,1,1,1,Real Bed
2735,Apartment,Entire home/apt,2,1,1,1,Real Bed
2736,Apartment,Private room,2,1,1,1,Real Bed
2737,Apartment,Entire home/apt,2,1,1,1,Real Bed
2738,House,Private room,4,1,1,3,Real Bed
2739,Apartment,Entire home/apt,4,1,1,3,Real Bed
2740,Apartment,Entire home/apt,3,1,0,1,Real Bed
2741,Apartment,Entire home/apt,2,1,1,1,Real Bed
2742,Apartment,Private room,2,1,1,1,Real Bed
2743,Apartment,Entire home/apt,2,1,1,1,Real Bed
2744,Apartment,Entire home/apt,3,1,1,2,Real Bed
2745,Apartment,Entire home/apt,3,1,1,1,Real Bed
2746,Apartment,Private room,1,1,1,1,Real Bed
2747,Apartment,Private room,5,1,1,2,Real Bed
2748,House,Entire home/apt,4,1,2,2,Real Bed
2749,Apartment,Entire home/apt,3,1,1,1,Real Bed
2750,Townhouse,Private room,2,1,1,1,Real Bed
2751,Apartment,Entire home/apt,2,1,0,1,Real Bed
2752,Apartment,Entire home/apt,5,2,2,2,Real Bed
2753,Apartment,Entire home/apt,2,1,1,1,Real Bed
2754,Apartment,Entire home/apt,4,1,2,2,Real Bed
2755,Apartment,Entire home/apt,3,1,0,2,Real Bed
2756,Apartment,Entire home/apt,2,1,0,1,Real Bed
2757,Apartment,Entire home/apt,3,1.5,2,1,Real Bed
2758,Condominium,Entire home/apt,2,1,1,1,Real Bed
2759,Apartment,Entire home/apt,3,1,1,1,Real Bed
2760,Apartment,Entire home/apt,2,1,0,1,Real Bed
2761,House,Entire home/apt,8,3.5,4,5,Real Bed
2762,House,Private room,1,1,1,1,Real Bed
2763,Apartment,Entire home/apt,2,1,1,1,Real Bed
2764,House,Entire home/apt,4,2.5,2,2,Real Bed
2765,Apartment,Entire home/apt,3,1,1,1,Real Bed
2766,Apartment,Entire home/apt,4,1,1,1,Real Bed
2767,Apartment,Entire home/apt,2,1,0,1,Real Bed
2768,Apartment,Entire home/apt,3,1.5,2,2,Real Bed
2769,Apartment,Entire home/apt,6,1,2,2,Real Bed
2770,Apartment,Private room,2,2,1,1,Real Bed
2771,Apartment,Entire home/apt,2,1,1,1,Real Bed
2772,House,Private room,1,1,1,1,Real Bed
2773,Apartment,Entire home/apt,4,1,2,2,Real Bed
2774,Apartment,Entire home/apt,3,1,2,1,Real Bed
2775,Apartment,Entire home/apt,4,1,0,2,Real Bed
2776,Apartment,Entire home/apt,2,1,1,1,Real Bed
2777,Apartment,Private room,3,1,1,2,Real Bed
2778,Apartment,Private room,3,1,1,1,Futon
2779,Apartment,Entire home/apt,3,1,1,2,Real Bed
2780,Condominium,Entire home/apt,2,1,1,1,Real Bed
2781,Apartment,Private room,2,1,1,1,Real Bed
2782,House,Entire home/apt,6,1,2,3,Real Bed
2783,Apartment,Entire home/apt,5,1,1,3,Real Bed
2784,Apartment,Entire home/apt,2,1,0,1,Real Bed
2785,Apartment,Entire home/apt,2,1,0,1,Real Bed
2786,House,Private room,1,1,1,1,Real Bed
2787,Apartment,Private room,2,2,1,1,Real Bed
2788,Apartment,Entire home/apt,2,1.5,1,1,Real Bed
2789,Condominium,Private room,2,2,1,1,Real Bed
2790,Apartment,Entire home/apt,2,1,1,1,Real Bed
2791,Condominium,Entire home/apt,3,1,1,1,Real Bed
2792,Apartment,Entire home/apt,2,1,0,1,Real Bed
2793,House,Entire home/apt,10,3,5,5,Real Bed
2794,Apartment,Entire home/apt,2,1,1,1,Real Bed
2795,Apartment,Entire home/apt,4,1,1,1,Real Bed
2796,House,Entire home/apt,8,1.5,4,3,Real Bed
2797,Apartment,Private room,2,1,1,1,Real Bed
2798,House,Private room,2,2,1,2,Real Bed
2799,House,Private room,4,2,1,2,Real Bed
2800,House,Private room,2,2,1,1,Real Bed
2801,House,Private room,2,2,1,1,Real Bed
2802,House,Private room,2,1,1,1,Real Bed
2803,Apartment,Private room,1,1,1,1,Real Bed
2804,Townhouse,Entire home/apt,5,2.5,2,2,Real Bed
2805,Apartment,Entire home/apt,2,1,0,1,Real Bed
2806,Apartment,Private room,1,1,1,1,Real Bed
2807,Apartment,Entire home/apt,2,1,0,1,Real Bed
2808,Apartment,Entire home/apt,3,1,1,1,Real Bed
2809,Townhouse,Entire home/apt,4,1.5,2,2,Real Bed
2810,Apartment,Entire home/apt,4,1,2,3,Real Bed
2811,Apartment,Entire home/apt,3,1,1,1,Real Bed
2812,House,Entire home/apt,8,2.5,2,3,Real Bed
2813,Apartment,Entire home/apt,3,1.5,1,1,Real Bed
2814,Apartment,Private room,2,1,1,1,Real Bed
2815,Apartment,Entire home/apt,2,1,1,1,Real Bed
2816,House,Private room,2,1,1,1,Real Bed
2817,House,Private room,2,2,1,1,Real Bed
2818,Apartment,Entire home/apt,3,1,1,1,Real Bed
2819,Apartment,Shared room,6,1,1,3,Real Bed
2820,Apartment,Entire home/apt,2,1,0,1,Real Bed
2821,Apartment,Entire home/apt,2,1,1,1,Real Bed
2822,Apartment,Entire home/apt,2,1,1,1,Real Bed
2823,House,Private room,2,1,1,1,Real Bed
2824,Apartment,Private room,2,1.5,1,1,Real Bed
2825,House,Entire home/apt,10,2,3,5,Real Bed
2826,House,Private room,2,1,1,1,Real Bed
2827,Apartment,Entire home/apt,2,1,2,1,Real Bed
2828,Apartment,Entire home/apt,2,1,0,1,Real Bed
2829,Apartment,Entire home/apt,6,2,2,3,Real Bed
2830,Apartment,Entire home/apt,3,1,1,2,Real Bed
2831,House,Shared room,1,1,1,1,Real Bed
2832,Apartment,Entire home/apt,3,1,1,1,Real Bed
2833,Apartment,Entire home/apt,2,1,0,1,Real Bed
2834,Apartment,Entire home/apt,4,1,1,2,Real Bed
2835,Apartment,Entire home/apt,2,1,1,1,Real Bed
2836,Apartment,Entire home/apt,2,1,1,1,Real Bed
2837,Apartment,Entire home/apt,2,1,1,1,Real Bed
2838,Apartment,Entire home/apt,4,1,1,2,Real Bed
2839,Apartment,Entire home/apt,6,2,2,2,Real Bed
2840,Apartment,Entire home/apt,5,1,1,2,Real Bed
2841,Apartment,Entire home/apt,2,1,1,1,Real Bed
2842,Apartment,Entire home/apt,2,1,0,1,Real Bed
2843,Apartment,Entire home/apt,2,1,0,1,Real Bed
2844,Apartment,Entire home/apt,4,1,1,2,Real Bed
2845,Apartment,Entire home/apt,6,1,2,4,Real Bed
2846,Apartment,Entire home/apt,2,1,1,1,Real Bed
2847,Apartment,Entire home/apt,2,1,1,1,Real Bed
2848,Apartment,Entire home/apt,2,1,1,1,Real Bed
2849,Apartment,Entire home/apt,1,1,0,1,Real Bed
2850,Apartment,Entire home/apt,2,1,1,1,Real Bed
2851,Apartment,Entire home/apt,4,1,1,1,Real Bed
2852,Apartment,Private room,2,1,1,1,Real Bed
2853,Apartment,Private room,1,1,1,1,Real Bed
2854,House,Shared room,1,0.5,1,1,Real Bed
2855,House,Private room,4,1,1,1,Real Bed
2856,Apartment,Private room,2,1,1,1,Real Bed
2857,Apartment,Entire home/apt,1,1,0,1,Real Bed
2858,Apartment,Entire home/apt,2,1,1,1,Real Bed
2859,Apartment,Entire home/apt,2,1,1,1,Real Bed
2860,Apartment,Entire home/apt,1,1,1,1,Real Bed
2861,Apartment,Entire home/apt,2,1,0,1,Real Bed
2862,Apartment,Private room,2,1,1,1,Real Bed
2863,Apartment,Entire home/apt,5,1,1,2,Real Bed
2864,Apartment,Private room,2,1,1,1,Real Bed
2865,Apartment,Entire home/apt,7,2,2,4,Real Bed
2866,Apartment,Entire home/apt,2,1,0,1,Pull-out Sofa
2867,Apartment,Entire home/apt,4,1,0,1,Real Bed
2868,Cabin,Entire home/apt,2,1,1,2,Real Bed
2869,House,Entire home/apt,16,2,6,9,Real Bed
2870,Apartment,Entire home/apt,3,1,1,2,Real Bed
2871,Apartment,Private room,4,1,1,2,Real Bed
2872,House,Private room,2,2,1,1,Real Bed
2873,Apartment,Entire home/apt,4,1,1,2,Real Bed
2874,Townhouse,Private room,2,1.5,1,1,Real Bed
2875,Apartment,Entire home/apt,4,1.5,2,2,Real Bed
2876,Apartment,Entire home/apt,2,1,1,1,Real Bed
2877,House,Private room,2,1.5,1,1,Real Bed
2878,Apartment,Entire home/apt,2,1,0,1,Real Bed
2879,Apartment,Entire home/apt,4,2,2,2,Real Bed
2880,Apartment,Entire home/apt,4,1,1,1,Real Bed
2881,Apartment,Private room,2,1,1,1,Real Bed
2882,Apartment,Entire home/apt,2,1,1,1,Futon
2883,Apartment,Entire home/apt,2,1,1,1,Real Bed
2884,Apartment,Entire home/apt,2,1,1,1,Real Bed
2885,Apartment,Entire home/apt,2,1,0,1,Real Bed
2886,Apartment,Private room,2,1,1,1,Real Bed
2887,House,Shared room,1,0.5,1,1,Real Bed
2888,Apartment,Entire home/apt,6,1,2,4,Real Bed
2889,House,Shared room,1,0.5,1,1,Real Bed
2890,Apartment,Shared room,2,1,1,1,Futon
2891,House,Private room,2,1,1,1,Real Bed
2892,Apartment,Entire home/apt,4,1,2,2,Real Bed
2893,Apartment,Entire home/apt,3,1,1,1,Real Bed
2894,Apartment,Entire home/apt,2,1,1,1,Real Bed
2895,Apartment,Entire home/apt,6,1,2,3,Real Bed
2896,Apartment,Entire home/apt,6,2.5,2,2,Real Bed
2897,Apartment,Entire home/apt,3,1,2,2,Real Bed
2898,Apartment,Entire home/apt,2,1,0,1,Real Bed
2899,House,Entire home/apt,6,2,2,3,Real Bed
2900,Apartment,Entire home/apt,2,1,1,1,Real Bed
2901,Apartment,Shared room,1,1,1,1,Real Bed
2902,Apartment,Entire home/apt,3,1,2,2,Real Bed
2903,House,Entire home/apt,5,1,1,2,Real Bed
2904,Apartment,Entire home/apt,3,1,0,1,Real Bed
2905,Apartment,Entire home/apt,3,1,2,2,Real Bed
2906,House,Private room,2,1,1,1,Real Bed
2907,House,Entire home/apt,6,2,3,3,Real Bed
2908,Apartment,Entire home/apt,4,1,0,2,Real Bed
2909,Apartment,Entire home/apt,5,1,1,3,Real Bed
2910,Apartment,Entire home/apt,4,1,2,2,Real Bed
2911,House,Entire home/apt,6,2.5,2,2,Real Bed
2912,Apartment,Entire home/apt,2,1,0,1,Real Bed
2913,Apartment,Entire home/apt,2,1,0,1,Real Bed
2914,Apartment,Entire home/apt,2,1,1,1,Real Bed
2915,Apartment,Entire home/apt,2,1,0,1,Real Bed
2916,Apartment,Entire home/apt,2,1,,1,Pull-out Sofa
2917,Apartment,Entire home/apt,2,1,0,2,Real Bed
2918,Apartment,Entire home/apt,1,1,0,1,Real Bed
2919,Apartment,Private room,2,1,1,1,Real Bed
2920,Apartment,Entire home/apt,4,1,1,2,Real Bed
2921,Apartment,Shared room,2,1,1,1,Pull-out Sofa
2922,Apartment,Entire home/apt,2,1,0,1,Real Bed
2923,House,Private room,2,1,1,1,Real Bed
2924,House,Private room,2,1,1,1,Real Bed
2925,Apartment,Entire home/apt,5,1,1,2,Real Bed
2926,Apartment,Entire home/apt,4,1,1,1,Real Bed
2927,Apartment,Entire home/apt,2,1,0,1,Real Bed
2928,Apartment,Entire home/apt,4,1,1,1,Real Bed
2929,Apartment,Entire home/apt,4,1,1,2,Real Bed
2930,Apartment,Entire home/apt,3,1,1,1,Real Bed
2931,House,Private room,2,1,1,1,Real Bed
2932,House,Shared room,1,0.5,1,1,Real Bed
2933,Apartment,Entire home/apt,2,1,0,1,Real Bed
2934,House,Private room,2,1,1,1,Real Bed
2935,Apartment,Entire home/apt,3,1,1,1,Real Bed
2936,Apartment,Entire home/apt,2,1,1,1,Real Bed
2937,Apartment,Entire home/apt,2,1,0,1,Real Bed
2938,Apartment,Entire home/apt,2,1,0,1,Real Bed
2939,Apartment,Entire home/apt,3,1,0,1,Real Bed
2940,Apartment,Entire home/apt,2,1,1,1,Real Bed
2941,Apartment,Entire home/apt,1,1,0,1,Real Bed
2942,Apartment,Entire home/apt,2,1,1,1,Real Bed
2943,House,Shared room,1,0.5,1,1,Real Bed
2944,Apartment,Entire home/apt,2,1,1,1,Real Bed
2945,Apartment,Entire home/apt,3,1,1,1,Real Bed
2946,Apartment,Entire home/apt,4,1,2,2,Real Bed
2947,Townhouse,Entire home/apt,4,1,2,2,Real Bed
2948,House,Entire home/apt,4,1,2,2,Real Bed
2949,Apartment,Entire home/apt,2,1,1,1,Real Bed
2950,Apartment,Shared room,2,1.5,1,1,Pull-out Sofa
2951,Apartment,Entire home/apt,2,1,1,1,Real Bed
2952,Condominium,Entire home/apt,6,1,2,3,Real Bed
2953,Apartment,Entire home/apt,3,1,1,2,Real Bed
2954,Apartment,Entire home/apt,4,,1,1,Real Bed
2955,Apartment,Entire home/apt,2,1,1,1,Real Bed
2956,Apartment,Entire home/apt,2,1,0,1,Real Bed
2957,House,Entire home/apt,2,1,1,1,Real Bed
2958,Apartment,Entire home/apt,2,2,2,2,Real Bed
2959,Apartment,Entire home/apt,4,1,1,2,Real Bed
2960,House,Private room,2,1,1,1,Futon
2961,Apartment,Entire home/apt,4,1,0,2,Real Bed
2962,Apartment,Entire home/apt,8,2,2,3,Real Bed
2963,Apartment,Entire home/apt,2,1,0,1,Real Bed
2964,Apartment,Entire home/apt,5,1,4,4,Real Bed
2965,Apartment,Entire home/apt,4,1,1,2,Real Bed
2966,Apartment,Shared room,2,1,1,1,Couch
2967,Apartment,Entire home/apt,3,1,1,2,Real Bed
2968,Apartment,Entire home/apt,2,1,0,1,Real Bed
2969,Apartment,Entire home/apt,2,1,1,1,Real Bed
2970,Apartment,Entire home/apt,4,1,1,1,Real Bed
2971,Apartment,Private room,2,1,1,1,Real Bed
2972,Apartment,Entire home/apt,3,1,1,2,Real Bed
2973,House,Private room,3,1.5,1,3,Real Bed
2974,House,Entire home/apt,2,1,0,1,Pull-out Sofa
2975,Apartment,Entire home/apt,4,1,1,4,Real Bed
2976,House,Entire home/apt,6,1,2,3,Real Bed
2977,Apartment,Entire home/apt,2,1,1,1,Real Bed
2978,House,Private room,2,1,1,1,Real Bed
2979,House,Entire home/apt,3,1,1,1,Real Bed
2980,House,Private room,2,1,1,1,Real Bed
2981,House,Private room,4,1,1,1,Real Bed
2982,House,Private room,2,1.5,1,1,Real Bed
2983,House,Private room,2,1,1,1,Real Bed
2984,House,Private room,2,1.5,1,1,Real Bed
2985,House,Private room,2,1.5,1,1,Real Bed
2986,House,Private room,2,1,1,1,Futon
2987,House,Entire home/apt,4,1,1,1,Real Bed
2988,House,Private room,2,1,1,1,Real Bed
2989,House,Private room,3,1,1,1,Real Bed
2990,House,Private room,2,1,1,1,Real Bed
2991,Apartment,Entire home/apt,6,1,2,3,Real Bed
2992,House,Private room,4,1,1,2,Real Bed
2993,House,Entire home/apt,5,1,3,4,Real Bed
2994,Apartment,Entire home/apt,3,1,1,3,Real Bed
2995,Apartment,Entire home/apt,2,1,1,1,Real Bed
2996,House,Entire home/apt,2,1,1,2,Real Bed
2997,House,Entire home/apt,12,3,5,6,Real Bed
2998,House,Entire home/apt,4,1,2,2,Real Bed
2999,House,Entire home/apt,2,1,1,1,Real Bed
3000,House,Entire home/apt,4,1,2,2,Real Bed
3001,House,Entire home/apt,2,1,0,1,Real Bed
3002,House,Entire home/apt,7,1,2,3,Real Bed
3003,House,Private room,2,1,1,1,Real Bed
3004,House,Entire home/apt,6,3,3,5,Real Bed
3005,House,Entire home/apt,4,1,1,2,Real Bed
3006,House,Private room,3,1,1,2,Real Bed
3007,House,Entire home/apt,2,1,1,1,Real Bed
3008,Camper/RV,Entire home/apt,2,1,1,1,Real Bed
3009,House,Entire home/apt,8,1,4,4,Real Bed
3010,Apartment,Entire home/apt,2,1,0,1,Real Bed
3011,House,Entire home/apt,4,1.5,2,3,Real Bed
3012,House,Entire home/apt,5,1,3,3,Real Bed
3013,Bungalow,Entire home/apt,2,1,0,1,Real Bed
3014,House,Entire home/apt,2,1,1,1,Real Bed
3015,House,Entire home/apt,6,1,2,3,Real Bed
3016,Apartment,Entire home/apt,4,1,1,2,Real Bed
3017,House,Private room,2,1,1,1,Real Bed
3018,House,Private room,2,1,1,1,Real Bed
3019,Apartment,Private room,2,1,1,1,Real Bed
3020,Townhouse,Entire home/apt,4,1.5,1,1,Real Bed
3021,House,Private room,2,1,1,1,Real Bed
3022,Townhouse,Private room,2,1,1,1,Pull-out Sofa
3023,House,Entire home/apt,3,1,2,1,Real Bed
3024,Condominium,Private room,2,1,1,1,Real Bed
3025,House,Private room,2,1,1,1,Real Bed
3026,House,Entire home/apt,3,1,0,1,Real Bed
3027,Apartment,Entire home/apt,2,1,1,1,Real Bed
3028,House,Private room,2,1,1,1,Real Bed
3029,House,Entire home/apt,3,1,1,1,Real Bed
3030,House,Private room,1,1,1,1,Real Bed
3031,Apartment,Private room,2,1,1,1,Real Bed
3032,Apartment,Entire home/apt,3,1,1,3,Real Bed
3033,House,Private room,2,1,1,1,Real Bed
3034,House,Entire home/apt,3,1,0,1,Real Bed
3035,House,Private room,2,1,1,1,Real Bed
3036,House,Private room,2,1,1,1,Airbed
3037,Apartment,Private room,1,1,1,1,Real Bed
3038,House,Entire home/apt,4,1,2,2,Real Bed
3039,House,Entire home/apt,2,1,1,1,Real Bed
3040,House,Private room,2,1,1,1,Real Bed
3041,House,Private room,2,1,1,1,Real Bed
3042,House,Private room,2,2,1,1,Real Bed
3043,House,Entire home/apt,4,1,2,2,Real Bed
3044,House,Entire home/apt,4,1,2,2,Real Bed
3045,House,Entire home/apt,4,1,1,2,Real Bed
3046,House,Entire home/apt,2,1,1,1,Real Bed
3047,House,Entire home/apt,2,1,1,1,Real Bed
3048,Apartment,Entire home/apt,2,1,1,1,Real Bed
3049,Apartment,Private room,2,1,1,1,Real Bed
3050,House,Entire home/apt,8,2.5,4,4,Real Bed
3051,House,Entire home/apt,8,1.5,3,3,Real Bed
3052,House,Private room,2,1,1,1,Real Bed
